index,acc_x_n,acc_y_n,acc_z_n,gyr_x_n,gyr_y_n,gyr_z_n,mag_x_n,mag_y_n,mag_z_n,acc_x_r,acc_y_r,acc_z_r,gyr_x_r,gyr_y_r,gyr_z_r,mag_x_r,mag_y_r,mag_z_r,q1n,q2n,q3n,q4n,q1r,q2r,q3r,q4r
90,-0.880859375,0.211425781,-0.430908203,-0.271642431,0.363255173,0.217846577,1525,-189,-6339,-0.970458984,-0.089111328,-0.153076172,-0.384560461,0.037284255,0.113983295,-5380,674,-1067,-0.038158238,-0.910091845,-0.075043536,0.405765018,0.161464398,-0.767812555,-0.17603271,0.594479279
91,-0.854248047,0.205322266,-0.452880859,-0.294012984,0.563524887,0.204530772,1525,-189,-6339,-0.975830078,-0.108398438,-0.143066406,-0.18961707,0.027164243,0.120907513,-5380,674,-1067,-0.045291343,-0.91416994,-0.073724498,0.395988275,0.155894669,-0.769153472,-0.175179233,0.594484672
92,-0.84375,0.205322266,-0.459228516,-0.338221458,0.213585519,0.173638103,1531,-189,-6272,-0.973876953,-0.122314453,-0.136474609,-0.118244352,0.101732754,-0.022903185,-5383,717,-790,-0.053443906,-0.915285948,-0.073053222,0.392503005,0.153461588,-0.770586027,-0.175502948,0.593165602
93,-0.857666016,0.200195313,-0.445556641,-0.403202589,0.178964425,0.207193933,1531,-189,-6272,-0.968994141,-0.10546875,-0.148681641,-0.142745434,0.042610577,-0.100667489,-5383,717,-790,-0.063006478,-0.9159772,-0.072304684,0.389599776,0.151291198,-0.771157161,-0.177466239,0.592396269
94,-0.849609375,0.215332031,-0.455566406,-0.360592012,0.211987623,0.169909678,1527,-170,-6247,-0.983398438,-0.111083984,-0.132568359,-0.189084437,0.135288583,-0.006924219,-5386,717,-798,-0.071448265,-0.916855294,-0.071968934,0.386124317,0.147668297,-0.773203084,-0.178261253,0.59040155
95,-0.854980469,0.209472656,-0.441894531,-0.567785944,0.312655112,0.13209279,1527,-170,-6247,-0.966552734,-0.116210938,-0.143066406,-0.183758115,0.082557994,-0.058589544,-5386,717,-798,-0.083155487,-0.917994652,-0.074136793,0.380624118,0.144571583,-0.774425184,-0.179990289,0.589040056
96,-0.832519531,0.229492188,-0.460449219,-0.481499525,0.330764607,-0.026098979,1523,-151,-6209,-0.973388672,-0.120605469,-0.134521484,-0.159257033,0.120374881,-0.086286419,-5380,718,-800,-0.092072643,-0.919077595,-0.078582626,0.375025031,0.142338928,-0.775858755,-0.181756648,0.587151891
97,-0.834228516,0.236816406,-0.454833984,-0.37230992,-0.15606124,0.038882152,1523,-151,-6209,-0.977539063,-0.118896484,-0.140625,-0.152865447,0.074568511,-0.120907513,-5380,718,-800,-0.100203563,-0.91671951,-0.080137768,0.378368238,0.140428638,-0.776606173,-0.18411565,0.585887428
98,-0.874511719,0.2265625,-0.419433594,-0.250869775,0.020240024,0.128896997,1528,-117,-6156,-0.978271484,-0.111328125,-0.137207031,-0.182692851,0.095341167,-0.069242188,-5385,726,-806,-0.106424337,-0.915930719,-0.079536171,0.378706715,0.137504013,-0.777839591,-0.185945554,0.584365012
99,-0.851074219,0.224365234,-0.448974609,-0.115581191,0.280697179,0.051132693,1528,-117,-6156,-0.970703125,-0.113769531,-0.141113281,-0.132625422,0.109722237,-0.029294772,-5385,726,-806,-0.109110713,-0.917305246,-0.079912335,0.374512959,0.134963604,-0.779233479,-0.186554716,0.582904237
100,-0.850830078,0.232421875,-0.448730469,-0.072437982,0.169909678,0.005858954,1509,-97,-6120,-0.978027344,-0.105957031,-0.145263672,-0.048469532,0.080427465,0,-5389,734,-801,-0.110869811,-0.917848557,-0.080551937,0.372522881,0.133258252,-0.78016726,-0.185797713,0.582289013
101,-0.843017578,0.235351563,-0.445068359,-0.044208474,0.029294772,-0.006924219,1509,-97,-6120,-0.977539063,-0.114501953,-0.146484375,0.011717909,0.043675842,0.031425301,-5389,734,-801,-0.112253945,-0.917385877,-0.080901875,0.373171663,0.132036531,-0.780616006,-0.183987771,0.582540562
102,-0.864257813,0.232177734,-0.434570313,0.015446334,0.042610577,0.001597897,1519,-89,-6113,-0.977294922,-0.117675781,-0.137207031,-0.006924219,0.08415589,0.026098979,-5378,701,-1059,-0.112569103,-0.917133504,-0.080695565,0.373741298,0.1307671,-0.781523867,-0.182384815,0.582113554
103,-0.863037109,0.223876953,-0.434082031,-0.01438107,0.217846577,0.029827404,1519,-89,-6113,-0.974121094,-0.119384766,-0.145019531,-0.097471696,0.062850602,-0.003195793,-5378,701,-1059,-0.113319288,-0.918154379,-0.080611167,0.371016327,0.128359504,-0.782322115,-0.182375339,0.581579902
104,-0.869628906,0.215087891,-0.439697266,0.036218991,0.191747598,0.03355583,1517,-83,-6095,-0.978027344,-0.112304688,-0.137207031,-0.131560158,0.071905349,0.007456851,-5390,726,-792,-0.113159788,-0.919089869,-0.080050135,0.368864001,0.125317157,-0.783314883,-0.182559203,0.580848983
105,-0.861572266,0.227783203,-0.452148438,0.018642128,0.267914006,-0.056459015,1517,-83,-6095,-0.973632813,-0.116455078,-0.142089844,-0.164050723,0.086286419,-0.022903185,-5390,726,-792,-0.112594857,-0.920407737,-0.081419067,0.365435264,0.122196347,-0.784431399,-0.183590272,0.579680985
106,-0.879638672,0.208496094,-0.428710938,0.010652644,0.110787501,-0.007989483,1522,-89,-6104,-0.978027344,-0.113037109,-0.142089844,-0.211454991,0.058056912,-0.028229508,-5381,733,-800,-0.11271978,-0.920573087,-0.081641284,0.364930327,0.118285015,-0.785290938,-0.185325072,0.578775791
107,-0.854980469,0.217773438,-0.450195313,-0.017576863,0.28336034,-0.01438107,1522,-89,-6104,-0.979736328,-0.105712891,-0.143066406,-0.220509738,0.067644292,-0.02876214,-5381,733,-800,-0.113064637,-0.921958671,-0.082556614,0.361099714,0.114253853,-0.78625675,-0.187142912,0.57768842
108,-0.861572266,0.209716797,-0.442871094,-0.039414784,0.157659137,0.042077945,1521,-90,-6109,-0.975830078,-0.101074219,-0.149658203,-0.164583355,0.058056912,0.001597897,-5380,684,-1115,-0.114385517,-0.92244617,-0.082331309,0.359486541,0.110708923,-0.787092873,-0.187869498,0.577003809
109,-0.847900391,0.224121094,-0.445800781,-0.120907513,0.088416948,-0.006924219,1521,-90,-6109,-0.975830078,-0.109863281,-0.136962891,-0.157126504,0.072970614,0.000532632,-5380,684,-1115,-0.117025041,-0.922180289,-0.083417043,0.359068588,0.10740551,-0.788010369,-0.188522131,0.576162409
110,-0.855224609,0.228759766,-0.437011719,-0.092145374,0.1272991,-0.040480049,1525,-83,-6103,-0.975097656,-0.102783203,-0.14453125,-0.133690687,0.041012681,0.002130529,-5395,739,-798,-0.118849415,-0.922174394,-0.08500743,0.358110234,0.10431348,-0.78852472,-0.188950794,0.575886327
111,-0.859130859,0.227539063,-0.431152344,-0.041545313,0.188551805,-0.076166407,1525,-83,-6103,-0.973388672,-0.103271484,-0.147705078,-0.121440146,0.045806371,0.039947416,-5395,739,-798,-0.119384485,-0.922639793,-0.087044433,0.35623928,0.101017196,-0.789201149,-0.188655287,0.575644209
112,-0.853271484,0.224365234,-0.429443359,-0.003195793,0.228499222,-0.043675842,1521,-87,-6094,-0.976074219,-0.112060547,-0.140869141,-0.108656972,0.082557994,0.025033714,-5395,740,-800,-0.119368167,-0.923521792,-0.088308831,0.353638643,0.098286212,-0.790168477,-0.188406801,0.574870835
113,-0.843505859,0.231933594,-0.447021484,-0.02396845,0.271109799,-0.053263222,1521,-87,-6094,-0.973388672,-0.104736328,-0.143554688,-0.107059076,0.094808535,0.005326322,-5395,740,-800,-0.119611886,-0.924651829,-0.089986095,0.350163526,0.095834958,-0.79119443,-0.188424022,0.573867077
114,-0.862792969,0.221191406,-0.431884766,-0.083090626,0.163518091,0.020772657,1528,-94,-6157,-0.974853516,-0.112304688,-0.146240234,-0.094808535,0.110254869,0.006391587,-5387,735,-798,-0.121609225,-0.924962904,-0.090487352,0.348520964,0.093664093,-0.792357263,-0.18828966,0.572663958
115,-0.859375,0.232666016,-0.435058594,-0.053795854,0.256196097,0.026098979,1528,-94,-6157,-0.979248047,-0.118896484,-0.141113281,-0.087351684,0.128896997,-0.006391587,-5387,735,-798,-0.122975777,-0.925987192,-0.090902064,0.34519776,0.091863945,-0.793628529,-0.188260042,0.571203055
116,-0.859619141,0.223632813,-0.437011719,-0.031425301,0.229031854,0.037816887,1526,-71,-6104,-0.977539063,-0.117431641,-0.142333984,-0.156593872,0.117179088,-0.003728426,-5391,727,-808,-0.124006948,-0.926882134,-0.090907375,0.342414422,0.088895199,-0.794884099,-0.189010981,0.569676893
117,-0.852539063,0.224609375,-0.440917969,-0.002130529,0.033023198,0.00479369,1526,-71,-6104,-0.973876953,-0.113769531,-0.145507813,-0.143278067,0.092145374,-0.006924219,-5391,727,-808,-0.1246213,-0.926458259,-0.090838839,0.343355402,0.086075724,-0.795808439,-0.189712744,0.568585062
118,-0.863525391,0.224609375,-0.437988281,-0.056991647,0.107059076,-0.005858954,1534,-80,-6164,-0.976806641,-0.115478516,-0.14453125,-0.12250541,0.034088462,-0.035153726,-5389,730,-821,-0.126036496,-0.926370495,-0.091538155,0.342889593,0.083700586,-0.795911739,-0.190740046,0.568451361
119,-0.851806641,0.236572266,-0.439941406,-0.049002164,0.067644292,-0.001065264,1534,-80,-6164,-0.966552734,-0.127197266,-0.141845703,-0.071372717,0.039947416,-0.068709556,-5389,730,-821,-0.127455541,-0.926053696,-0.091975343,0.343103736,0.082598949,-0.795845776,-0.19174801,0.56836574
120,-0.864746094,0.227539063,-0.439208984,-0.015978967,0.074035878,0.015978967,1532,-86,-6148,-0.975097656,-0.126464844,-0.125976563,0.027696875,-0.08894958,-0.19920445,-5386,733,-814,-0.128314388,-0.925884197,-0.091914158,0.343257425,0.08404244,-0.793617098,-0.193885269,0.57054121
121,-0.857177734,0.234863281,-0.437011719,-0.05273059,0.011185277,-0.00479369,1532,-86,-6148,-0.965332031,-0.107666016,-0.131835938,-0.396811002,-0.193345495,-0.140082273,-5386,733,-814,-0.129855797,-0.92515696,-0.092316802,0.3445282,0.0775966,-0.791149345,-0.200053534,0.572747819
122,-0.862060547,0.225585938,-0.427246094,-0.053795854,-0.003728426,0.040480049,1516,-70,-6081,-0.952636719,-0.128173828,-0.141113281,-0.659398686,-0.096406431,-0.093210638,-5404,744,-777,-0.13170823,-0.924389805,-0.091876573,0.345998737,0.066951424,-0.790272214,-0.208401991,0.572325033
123,-0.855712891,0.229248047,-0.434570313,-0.059654808,0.053263222,0.058589544,1516,-70,-6081,-0.992431641,-0.135253906,-0.142578125,-0.593884923,-0.052197957,-0.27377296,-5404,744,-777,-0.133680952,-0.924049982,-0.09129542,0.346303594,0.059585016,-0.788894311,-0.218762379,0.57117284
124,-0.871582031,0.226074219,-0.419433594,-0.073503246,0.105993811,-0.038882152,1508,-52,-6050,-0.999023438,-0.118652344,-0.151123047,-0.78989358,0.068709556,-0.125168571,-5405,776,-782,-0.135135544,-0.923818244,-0.092768537,0.345965657,0.047899052,-0.789614816,-0.22880965,0.567327301
125,-0.864257813,0.250732422,-0.426269531,0.029827404,0.032490565,-0.029294772,1508,-52,-6050,-0.954833984,-0.093994141,-0.159423828,-0.909735828,0.173638103,0.024501082,-5405,776,-782,-0.134986507,-0.923392819,-0.093102312,0.347068156,0.033052569,-0.792089098,-0.237695275,0.561251588
126,-0.886474609,0.314208984,-0.416992188,0.106526444,0.166181252,-0.070840085,1506,-59,-6027,-0.984863281,-0.071777344,-0.146484375,-0.916127415,-0.012250541,0.070840085,-5421,783,-1058,-0.133177497,-0.923983044,-0.093916105,0.345975223,0.01663851,-0.792362297,-0.24594319,0.558029656
127,-0.845703125,0.310058594,-0.379882813,0.118244352,0.325970917,0.59068913,1506,-59,-6027,-0.991455078,-0.057373047,-0.143798828,-0.454335282,0.102798018,0.121972778,-5421,783,-1058,-0.135434706,-0.926818638,-0.082866788,0.340290682,0.0075159,-0.793802916,-0.248147927,0.555196405
128,-0.870605469,0.174804688,-0.393066406,0.178431793,0.468716352,1.411475377,1504,-55,-6055,-0.956298828,-0.052978516,-0.151611328,0.098004328,-0.104395915,0.071372717,-5425,841,-837,-0.141068319,-0.931657875,-0.056932225,0.329957657,0.006707056,-0.792604744,-0.245074944,0.558275028
129,-0.888183594,0.135498047,-0.40625,0.03355583,0.740358783,1.527589201,1504,-55,-6055,-0.975097656,-0.06640625,-0.143554688,0.419181556,-0.14168017,0.198671817,-5425,841,-837,-0.149399774,-0.937104857,-0.030718068,0.313959544,0.009463807,-0.791502575,-0.236428211,0.56350316
130,-0.87109375,0.093994141,-0.430419922,-0.319046699,1.326786855,1.110538174,1454,-173,-6239,-0.979980469,-0.10546875,-0.130615234,0.635962868,-0.090014845,0.31212248,-5416,829,-838,-0.160892707,-0.943924043,-0.016432269,0.287838356,0.014807248,-0.791300448,-0.223605735,0.568880323
131,-0.866699219,0.164306641,-0.420654297,-0.308394054,2.594984166,0.8596684,1454,-173,-6239,-0.965087891,-0.139892578,-0.135742188,0.443682638,-0.099069593,0.260989787,-5416,829,-838,-0.170329644,-0.956019327,-0.010878504,0.238529906,0.017819776,-0.790701444,-0.213867599,0.573353584
132,-0.853759766,0.161132813,-0.576660156,-0.621581798,2.223206878,-0.174170735,1443,-257,-6360,-0.981445313,-0.135742188,-0.13671875,0.165115988,-0.143278067,0.276968753,-5398,729,-1115,-0.180271903,-0.96295845,-0.025296394,0.198930031,0.016062509,-0.789711857,-0.207081021,0.577247459
133,-0.819824219,0.286621094,-0.479003906,-0.311057215,1.152083487,0.408528911,1443,-257,-6360,-0.978759766,-0.133056641,-0.120117188,-0.073503246,-0.082557994,0.309459319,-5398,729,-1115,-0.18754079,-0.96570638,-0.02332146,0.178032998,0.010452104,-0.789546435,-0.202531843,0.579213289
134,-0.873779297,0.162109375,-0.487060547,0.306796158,0.314785641,-0.037284255,1529,-271,-6387,-0.966308594,-0.118652344,-0.134033203,-0.234890808,-0.072970614,0.29294772,-5401,743,-777,-0.181055372,-0.967370046,-0.024776498,0.175500062,0.00252352,-0.78945888,-0.2001288,0.580255781
135,-0.853271484,0.159667969,-0.488769531,0.027696875,0.013848438,-0.259924522,1529,-271,-6387,-0.982666016,-0.126464844,-0.13671875,-0.210922358,-0.148071757,0.316383537,-5401,743,-777,-0.179340891,-0.96682193,-0.030376839,0.179358436,-0.005517231,-0.788531124,-0.197142692,0.582514365
136,-0.873046875,0.197509766,-0.464599609,-0.188551805,0.066579027,-0.381364668,1567,-290,-6526,-0.992919922,-0.135498047,-0.125,-0.281762443,-0.173638103,0.308394054,-5392,708,-790,-0.181558031,-0.965493459,-0.039246891,0.182534226,-0.014594263,-0.787158815,-0.195159899,0.584876586
137,-0.856933594,0.168212891,-0.466796875,-0.377636243,0.236488705,0.154463343,1567,-290,-6526,-0.969726563,-0.113037109,-0.125488281,-0.198139185,-0.076699039,0.070307453,-5392,708,-790,-0.189012843,-0.964481055,-0.039146936,0.180327361,-0.019249126,-0.785997635,-0.195938523,0.586042051
138,-0.833496094,0.174072266,-0.489257813,-0.364853069,0.936367439,0.110787501,1585,-274,-6513,-0.968505859,-0.096679688,-0.128417969,-0.076166407,-0.000532632,-0.049002164,-5363,690,-781,-0.195448845,-0.96584165,-0.042524,0.164746366,-0.020354745,-0.78532241,-0.197149099,0.586503734
139,-0.815429688,0.222167969,-0.499267578,-0.210922358,0.99655488,0.045273739,1585,-274,-6513,-0.984619141,-0.100341797,-0.122802734,0.139549641,0.010120012,-0.055393751,-5363,690,-781,-0.198789897,-0.967618395,-0.046865165,0.148326922,-0.017954547,-0.784814396,-0.195927036,0.587670481
140,-0.796875,0.172363281,-0.518554688,-0.189084437,1.046622308,-0.060187441,1610,-243,-6474,-0.984130859,-0.110839844,-0.11328125,0.404267853,0.139549641,-0.157659137,-5378,685,-772,-0.201000318,-0.969262981,-0.053437705,0.131425105,-0.009681063,-0.785459112,-0.193228038,0.587897258
141,-0.795898438,0.153076172,-0.550537109,-0.350471999,0.811198868,-0.241282395,1610,-243,-6474,-0.977783203,-0.119873047,-0.114013672,0.353135161,0.168844413,-0.166713884,-5378,685,-772,-0.20587777,-0.969195276,-0.06301563,0.119598876,-0.001985265,-0.786349505,-0.191256372,0.587427881
142,-0.832519531,0.238037109,-0.520751953,-0.395745738,0.637028133,-0.236488705,1671,-248,-6552,-0.970214844,-0.114501953,-0.122558594,0.269511902,0.132625422,-0.145941228,-5385,683,-725,-0.21225448,-0.968206834,-0.071871723,0.111166619,0.003966998,-0.786886954,-0.189893215,0.587140317
143,-0.788818359,0.250244141,-0.532958984,-0.111320134,0.369114127,-0.365918334,1671,-248,-6552,-0.973388672,-0.120849609,-0.119384766,0.214118152,0.094275903,-0.109189605,-5385,683,-725,-0.21321747,-0.967519916,-0.081432946,0.108683935,0.008474579,-0.787085886,-0.188592344,0.587245193
144,-0.787597656,0.220214844,-0.539550781,0.222640267,0.237021337,-0.503337446,1729,-210,-6546,-0.974121094,-0.113769531,-0.114501953,0.22583606,0.131027526,-0.124635939,-5384,681,-724,-0.207501911,-0.967648458,-0.092342633,0.109873823,0.013434583,-0.787631451,-0.187338467,0.586822382
145,-0.799560547,0.210205078,-0.532226563,0.218911842,0.056991647,-0.475107938,1729,-210,-6546,-0.985839844,-0.12109375,-0.112792969,0.274305592,0.115048559,-0.092678006,-5384,681,-724,-0.202231756,-0.967275261,-0.101910598,0.114433892,0.018728176,-0.788064213,-0.18500522,0.586836537
146,-0.800292969,0.218505859,-0.520751953,0.169377045,0.162985459,-0.487891112,1757,-184,-6509,-0.977294922,-0.123535156,-0.111572266,0.231162383,0.090014845,-0.055926383,-5377,681,-690,-0.197757132,-0.966770441,-0.112194164,0.116873869,0.022818947,-0.788336054,-0.182598448,0.587080376
147,-0.806640625,0.220214844,-0.520263672,0.199737082,0.062850602,-0.486825847,1757,-184,-6509,-0.978027344,-0.122802734,-0.108398438,0.262055051,-0.00479369,-0.06231797,-5377,681,-690,-0.192945411,-0.966024016,-0.121918828,0.121266108,0.027108708,-0.787445721,-0.179950681,0.588907553
148,-0.812988281,0.228515625,-0.519042969,0.279099282,0.179497057,-0.456465811,1776,-176,-6512,-0.983886719,-0.129150391,-0.108886719,0.224238164,0.169909678,-0.042077945,-5379,672,-667,-0.186461508,-0.965801079,-0.131230252,0.123446356,0.031205318,-0.788676203,-0.177331154,0.587851799
149,-0.807617188,0.23046875,-0.522460938,0.296676145,0.196008656,-0.350471999,1776,-176,-6512,-0.9765625,-0.131835938,-0.115478516,0.181094954,0.109722237,0.059654808,-5379,672,-667,-0.179884234,-0.965856306,-0.138429231,0.124902392,0.033229575,-0.789586359,-0.173666142,0.587613179
150,-0.802978516,0.229003906,-0.527099609,0.356330954,0.119309617,-0.22104237,1814,-174,-6587,-0.974853516,-0.125976563,-0.11328125,0.112385398,0.070840085,0.11291803,-5380,663,-642,-0.172703421,-0.966218573,-0.142626958,0.127486271,0.03339854,-0.790254973,-0.169986519,0.587780739
151,-0.803955078,0.229003906,-0.519775391,0.347808838,-0.220509738,-0.227966589,1814,-174,-6587,-0.974365234,-0.130371094,-0.116699219,0.108656972,0.02396845,0.074035878,-5380,663,-642,-0.166674897,-0.965573247,-0.145722929,0.136574561,0.033832507,-0.790244489,-0.167020865,0.588619606
152,-0.826904297,0.223876953,-0.510742188,0.296676145,-0.147006492,-0.234358176,1832,-174,-6580,-0.979980469,-0.133789063,-0.114990234,0.107591708,0.021305289,-0.006924219,-5369,603,-898,-0.161419052,-0.964826315,-0.149260114,0.144137055,0.035202904,-0.78992495,-0.165354052,0.589438179
153,-0.820556641,0.226074219,-0.510009766,0.234890808,-0.098004328,-0.241282395,1832,-174,-6580,-0.980957031,-0.129638672,-0.108398438,0.111320134,0.021837921,-0.035153726,-5369,603,-898,-0.157220475,-0.963930542,-0.153192632,0.150504651,0.036945643,-0.789502973,-0.164066884,0.590255989
154,-0.819580078,0.224853516,-0.513916016,0.178431793,-0.100134857,-0.18961707,1823,-196,-6650,-0.977050781,-0.132568359,-0.11328125,0.071372717,0.059654808,-0.009054748,-5373,634,-612,-0.154267446,-0.962963553,-0.156237684,0.156500917,0.037887008,-0.789653803,-0.16282283,0.590339031
155,-0.829345703,0.217041016,-0.511474609,0.154995975,-0.111852766,-0.104395915,1823,-196,-6650,-0.973388672,-0.126708984,-0.107421875,0.044208474,0.00958738,0.024501082,-5373,634,-612,-0.152039291,-0.962114847,-0.157648153,0.162376521,0.037825156,-0.789334518,-0.161393918,0.591161806
156,-0.828369141,0.218261719,-0.509521484,0.095873799,-0.105993811,-0.083090626,1823,-208,-6648,-0.986083984,-0.133300781,-0.110839844,0.062850602,0.061785337,0.026098979,-5375,628,-613,-0.151008597,-0.961146563,-0.158824349,0.167834781,0.038232229,-0.789622628,-0.159699956,0.591210898
157,-0.820068359,0.221679688,-0.51171875,0.018109495,-0.16085493,-0.076166407,1823,-208,-6648,-0.983154297,-0.134277344,-0.104003906,0.055926383,0.09374327,0.007456851,-5375,628,-613,-0.151668673,-0.959765133,-0.159933328,0.173979405,0.038861081,-0.790208627,-0.1583593,0.590747386
